name,link,course,courseLink,description
Equações diferenciais,/math/ap-calculus-ab/ab-differential-equations-new,Cálculo Avançado AB,https://pt.khanacademy.org/math/ap-calculus-ab,"Equações diferenciais são equações que incluem tanto uma função quanto sua derivada (ou derivadas de ordem superior). Por exemplo, y=y' é uma equação diferencial. Aprenda a encontrar e representar soluções de equações diferenciais básicas."
Aplicações da integração,/math/ap-calculus-ab/ab-applications-of-integration-new,Cálculo Avançado AB,https://pt.khanacademy.org/math/ap-calculus-ab,Integrais definidas estão relacionadas à acumulação de grandezas. Vamos ver como elas são aplicadas para resolver diversos tipos de problemas.
Questões resolvidas de anos anteriores de provas de cálculo avançado AB,/math/ap-calculus-ab/ab-solved-exams-new,Cálculo Avançado AB,https://pt.khanacademy.org/math/ap-calculus-ab,Veja a resolução de questões de provas de cálculo avançado passadas. Isso é um bom preparo para suas provas!
Mapeamento de padrões de Cálculo Avançado AB,/math/ap-calculus-ab/ap-calc-ab-standards-mappings,Cálculo Avançado AB,https://pt.khanacademy.org/math/ap-calculus-ab,Mergulhe no mundo do Cálculo Avançado AB e descubra como nosso material gratuito se alinha aos padrões definidos pelo College Board americano.
Limites e continuidade,/math/ap-calculus-bc/bc-limits-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,"Limites descrevem o comportamento de uma função conforme nos aproximamos de um certo valor de entrada, independentemente do valor verdadeiro da função no local. Continuidade requer que o comportamento da função ao redor do ponto corresponda ao valor da função nesse mesmo ponto. Essas ideias simples, porém muito poderosas, desempenham um papel fundamental em todo o cálculo."
Diferenciação: definição e regras básicas de derivação,/math/ap-calculus-bc/bc-differentiation-1-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,"A derivada de uma função descreve a taxa de variação instantânea da função em um certo ponto. Outra interpretação comum é que a derivada nos dá a inclinação da reta tangente ao gráfico da função em um ponto. Aprenda a definir a derivada usando limites. Aprenda muitas regras úteis (como as regras da potência, do produto e do quociente) que nos ajudam  a calcular as derivadas mais rapidamente."
"Derivação: funções composta, implícita e inversa",/math/ap-calculus-bc/bc-differentiation-2-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,"A regra da cadeia nos diz como calcular a derivada de uma função composta. Essa é uma regra excepcionalmente útil, pois abre um mundo inteiro de funções (e equações!) que agora podemos derivar. Aprenda também como usar todas as regras diferentes de derivação de forma estratégica e ponderada."
Aplicações contextualizadas da derivação,/math/ap-calculus-bc/bc-diff-contextual-applications-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,Derivadas descrevem a taxa de variação de grandezas. Isso se torna útil para resolver vários problemas relacionados com taxas de variação em situações aplicadas reais. Aprenda também como aplicar derivadas a valores aproximados da função e a calcular limites usando a regra de L'Hôpital.
Como aplicar derivadas à análise de funções,/math/ap-calculus-bc/bc-diff-analytical-applications-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,"As derivadas de primeira e a segunda ordens uma função podem ser usadas para obter muitas informações sobre o comportamento dessa função. Por exemplo, a derivada de primeira ordem nos diz quando uma função é crescente ou decrescente e onde ela tem pontos de máximo ou de mínimo. A derivada de segunda ordem nos diz onde uma função é côncava para cima ou para baixo e onde ela tem pontos de inflexão."
Integração e acumulação de variação ,/math/ap-calculus-bc/bc-integration-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,
Equações diferenciais,/math/ap-calculus-bc/bc-differential-equations-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,"Equações diferenciais são equações que incluem tanto uma função quanto sua derivada (ou derivadas de ordem superior). Por exemplo, y=y' é uma equação diferencial. Aprenda a encontrar e representar soluções de equações diferenciais básicas."
Aplicações da integração,/math/ap-calculus-bc/bc-applications-of-integration-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,Integrais definidas estão relacionadas à acumulação de grandezas. Vamos ver como elas são aplicadas para resolver diversos tipos de problemas.
"Equações paramétricas, coordenadas polares e funções vetoriais",/math/ap-calculus-bc/bc-advanced-functions-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,"Estamos acostumados a trabalhar com funções cuja saída é uma única variável e cujo gráfico é definido em coordenadas cartesianas, ou seja, (x,y). Porém, podem existir outras funções! Por exemplo, funções vetoriais podem ter duas ou mais variáveis como saídas! Funções polares são representadas graficamente usando coordenadas polares, ou seja, elas recebem um ângulo como entrada e a saída é um raio! Aprenda sobre essas funções e como nós aplicamos o conceito de derivada e integral a elas."
Sequências e séries infinitas,/math/ap-calculus-bc/bc-series-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,"Séries são somas de múltiplos termos. Séries infinitas são somas de um número infinito de termos. Todas as séries infinitas não aumentam até o infinito? Acontece que a resposta é não. Algumas séries infinitas convergem para um valor finito. Aprenda como isso é possível e como podemos saber se uma série converge e para qual valor. Nós também vamos aprender sobre as séries de Taylor e Maclaurin, que são séries que agem como funções e convergem para funções comuns como sen(x) ou eˣ."
Provas resolvidas de cálculo avançado BC,/math/ap-calculus-bc/bc-solved-exams-new,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,Veja a resolução de questões de provas de cálculo avançado passadas. Isso é um bom preparo para suas provas!
Mapeamento de padrões de Cálculo Avançado BC,/math/ap-calculus-bc/ap-calc-bc-standards-mappings,Cálculo Avançado BC,https://pt.khanacademy.org/math/ap-calculus-bc,Mergulhe no mundo do AP®︎ Calculus BC e descubra como nosso material gratuito se alinha aos padrões definidos pelo College Board.
Vetores e espaços,/math/linear-algebra/vectors-and-spaces,Álgebra linear,https://pt.khanacademy.org/math/linear-algebra,Vamos começar a pensar sobre vetores e espaços.
Transformações de matriz,/math/linear-algebra/matrix-transformations,Álgebra linear,https://pt.khanacademy.org/math/linear-algebra,Entendendo como podemos mapear um conjunto de vetores para um outro conjunto. Matrizes utilizadas para definir transformações lineares.
Sistemas de coordenadas alternativos (bases),/math/linear-algebra/alternate-bases,Álgebra linear,https://pt.khanacademy.org/math/linear-algebra,Explorando a criação e o movimento entre vários sistemas de coordenadas.
Exploração de dados categóricos,/math/ap-statistics/analyzing-categorical-ap,Estatística Avançada,https://pt.khanacademy.org/math/ap-statistics,"Esta unidade aborda métodos para se trabalhar dados divididos em categorias. Aprenda a usar gráficos de barra, diagramas de Venn e tabelas de contingência para ver padrões e relações em dados categóricos."
Exploração de dados quantitativos de uma variável: exibição e descrição,/math/ap-statistics/quantitative-data-ap,Estatística Avançada,https://pt.khanacademy.org/math/ap-statistics,"Esta unidade aborda alguns métodos básicos de representação gráfica de distribuições de dados quantitativos, como diagramas de pontos, histogramas e diagramas de caule e folhas. Também exploraremos como usar estas exibições para comparar as características de diferentes distribuições."
Exploração de dados quantitativos de uma variável: estatísticas resumidas,/math/ap-statistics/summarizing-quantitative-data-ap,Estatística Avançada,https://pt.khanacademy.org/math/ap-statistics,"Esta unidade trabalha medidas comuns de centralidade como média e mediana. Também aprenderemos a medir dispersão ou variabilidade com o desvio-padrão e a faixa interquartil, e a usar essas ideias para determinar quais dados podem ser considerados outliers."
"Exploração de dados quantitativos de uma variável: percentis, valores z e a distribuição normal",/math/ap-statistics/density-curves-normal-distribution-ap,Estatística Avançada,https://pt.khanacademy.org/math/ap-statistics,"Esta unidade eleva nossa compreensão de distribuições a um outro nível. Vamos medir a posição de dados dentro de uma distribuição usando percentis e valores z, aprender o que acontece quando transformamos dados, estudar como modelar distribuições com curvas de densidade e analisar uma das mais importantes famílias de distribuições, as chamadas distribuições normais."
Como explorar dados quantitativos de duas variáveis,/math/ap-statistics/bivariate-data-ap,Estatística Avançada,https://pt.khanacademy.org/math/ap-statistics,"Usamos diagramas de dispersão para explorar a relação entre duas variáveis quantitativas, e usamos a regressão para modelar a relação e fazer previsões. Esta unidade explora a regressão linear e como estimar a força de modelos lineares."
